Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud,Amount_GBP,Amount_INR,Year,Month,Month_Name,Day,International_Transaction,Shipping_Mismatch,Age_Group
#2837 226,2020-10-13,Tuesday,21,MasterCard,CVC,£93,Online,Gaming,United Kingdom,USA,United Kingdom,M,48.3,HSBC,0,93.0,12027.69,2020,10,October,13,Domestic,Mismatch,46-55
#2824 230,2020-10-13,Tuesday,7,Visa,CVC,£66,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,40.3,HSBC,0,66.0,8535.78,2020,10,October,13,Domestic,Match,36-45
#3208 060,2020-10-13,Tuesday,7,MasterCard,CVC,£6,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,30.6,Barclays,0,6.0,775.98,2020,10,October,13,Domestic,Match,26-35
#3133 756,2020-10-14,Wednesday,16,MasterCard,Tap,£27,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,55.8,RBS,0,27.0,3491.9100000000003,2020,10,October,14,Domestic,Match,56-65
#3314 279,2020-10-14,Wednesday,9,Visa,CVC,£130,Online,Entertainment,USA,USA,USA,F,46.2,Halifax,0,130.0,16812.9,2020,10,October,14,Domestic,Match,46-55
#3039 962,2020-10-13,Tuesday,11,MasterCard,PIN,£98,POS,Fashion,United Kingdom,India,United Kingdom,M,52.2,Barclays,0,98.0,12674.340000000002,2020,10,October,13,Domestic,Mismatch,46-55
#3672 658,2020-10-14,Wednesday,19,Visa,CVC,£21,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,47.9,Barclays,0,21.0,2715.9300000000003,2020,10,October,14,Domestic,Match,46-55
#3472 977,2020-10-14,Wednesday,7,Visa,CVC,£325,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,45.2,Barclays,0,325.0,42032.25000000001,2020,10,October,14,Domestic,Match,46-55
#2880 594,2020-10-13,Tuesday,20,MasterCard,CVC,£111,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,44.9,Metro,0,111.0,14355.630000000001,2020,10,October,13,Domestic,Match,36-45
#3608 396,2020-10-14,Wednesday,12,MasterCard,PIN,£380,POS,Gaming,United Kingdom,China,United Kingdom,M,54.0,Barclays,0,380.0,49145.4,2020,10,October,14,Domestic,Mismatch,46-55
#3476 220,2020-10-14,Wednesday,16,MasterCard,PIN,£26,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,51.6,Monzo,0,26.0,3362.5800000000004,2020,10,October,14,Domestic,Match,46-55
#3162 163,2020-10-14,Wednesday,16,Visa,PIN,£347,POS,Food,China,China,China,M,41.6,Metro,0,347.0,44877.51,2020,10,October,14,Domestic,Match,36-45
#3455 037,2020-10-13,Tuesday,17,Visa,PIN,£17,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,39.7,Lloyds,0,17.0,2198.61,2020,10,October,13,Domestic,Match,36-45
#3047 056,2020-10-14,Wednesday,17,MasterCard,PIN,£325,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,56.7,Metro,0,325.0,42032.25000000001,2020,10,October,14,Domestic,Match,56-65
#2888 542,2020-10-13,Tuesday,10,Visa,PIN,£27,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,49.4,RBS,0,27.0,3491.9100000000003,2020,10,October,13,Domestic,Match,46-55
#2698 680,2020-10-14,Wednesday,14,MasterCard,Tap,£19,POS,Food,United Kingdom,USA,United Kingdom,M,46.6,Barclays,0,19.0,2457.2700000000004,2020,10,October,14,Domestic,Mismatch,46-55
#3389 193,2020-10-13,Tuesday,18,MasterCard,PIN,£233,ATM,Restaurant,China,China,China,M,60.5,Barclays,0,233.0,30133.890000000003,2020,10,October,13,Domestic,Match,56-65
#3525 996,2020-10-13,Tuesday,11,Visa,CVC,£143,Online,Food,United Kingdom,China,United Kingdom,M,38.2,Barclays,0,143.0,18494.190000000002,2020,10,October,13,Domestic,Mismatch,36-45
#2759 497,2020-10-14,Wednesday,9,Visa,PIN,£23,ATM,Products,United Kingdom,Russia,United Kingdom,M,54.4,Barclays,0,23.0,2974.59,2020,10,October,14,Domestic,Mismatch,46-55
#2945 053,2020-10-13,Tuesday,21,Visa,CVC,£9,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,55.2,RBS,0,9.0,1163.97,2020,10,October,13,Domestic,Match,56-65
#3539 356,2020-10-14,Wednesday,20,MasterCard,CVC,£129,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,42.8,HSBC,0,129.0,16683.570000000003,2020,10,October,14,Domestic,Match,36-45
#3013 195,2020-10-14,Wednesday,13,Visa,PIN,£70,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,47.1,Metro,0,70.0,9053.1,2020,10,October,14,Domestic,Match,46-55
#3477 023,2020-10-13,Tuesday,22,MasterCard,CVC,£79,Online,Restaurant,India,India,India,F,58.3,Monzo,0,79.0,10217.070000000002,2020,10,October,13,Domestic,Match,56-65
#3000 313,2020-10-14,Wednesday,23,MasterCard,Tap,£6,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,58.7,Barclays,0,6.0,775.98,2020,10,October,14,Domestic,Match,56-65
#3204 990,2020-10-14,Wednesday,21,Visa,PIN,£62,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,51.2,Monzo,0,62.0,8018.460000000001,2020,10,October,14,Domestic,Match,46-55
#3590 908,2020-10-14,Wednesday,8,MasterCard,PIN,£53,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,34.3,Barclays,0,53.0,6854.490000000001,2020,10,October,14,Domestic,Match,26-35
#3313 846,2020-10-14,Wednesday,15,Visa,CVC,£375,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,65.3,Barclays,0,375.0,48498.75000000001,2020,10,October,14,Domestic,Match,65+
#3062 231,2020-10-13,Tuesday,20,MasterCard,PIN,£52,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,36.0,Lloyds,0,52.0,6725.160000000001,2020,10,October,13,Domestic,Match,36-45
#3178 643,2020-10-14,Wednesday,9,MasterCard,CVC,£12,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,55.9,HSBC,0,12.0,1551.96,2020,10,October,14,Domestic,Match,56-65
#2849 111,2020-10-14,Wednesday,18,Visa,CVC,£180,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,54.7,Lloyds,0,180.0,23279.4,2020,10,October,14,Domestic,Match,46-55
#3187 128,2020-10-14,Wednesday,20,MasterCard,PIN,£95,POS,Restaurant,USA,USA,USA,F,26.3,RBS,0,95.0,12286.35,2020,10,October,14,Domestic,Match,26-35
#2617 592,2020-10-13,Tuesday,6,Visa,CVC,£26,Online,Products,United Kingdom,Russia,United Kingdom,F,43.3,Monzo,1,26.0,3362.5800000000004,2020,10,October,13,Domestic,Mismatch,36-45
#2555 000,2020-10-13,Tuesday,20,MasterCard,CVC,£241,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,36.2,Metro,0,241.0,31168.530000000002,2020,10,October,13,Domestic,Match,36-45
#3591 534,2020-10-14,Wednesday,9,MasterCard,PIN,£309,POS,Services,India,India,India,F,55.6,Monzo,0,309.0,39962.97,2020,10,October,14,Domestic,Match,56-65
#3217 967,2020-10-13,Tuesday,12,MasterCard,CVC,£71,Online,Gaming,United Kingdom,India,United Kingdom,M,68.9,Barclays,0,71.0,9182.43,2020,10,October,13,Domestic,Mismatch,65+
#3621 484,2020-10-14,Wednesday,9,Visa,CVC,£11,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,56.8,Monzo,0,11.0,1422.63,2020,10,October,14,Domestic,Match,56-65
#2597 817,2020-10-13,Tuesday,19,Visa,CVC,£21,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,25.1,HSBC,0,21.0,2715.9300000000003,2020,10,October,13,Domestic,Match,26-35
#3510 713,2020-10-13,Tuesday,17,MasterCard,Tap,£22,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54.2,Halifax,0,22.0,2845.26,2020,10,October,13,Domestic,Match,46-55
#3204 979,2020-10-14,Wednesday,7,Visa,PIN,£9,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,39.5,Barclays,0,9.0,1163.97,2020,10,October,14,Domestic,Match,36-45
#2999 087,2020-10-14,Wednesday,18,Visa,PIN,£87,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,33.1,Barclays,0,87.0,11251.710000000001,2020,10,October,14,Domestic,Match,26-35
#3571 023,2020-10-13,Tuesday,19,MasterCard,CVC,£340,Online,Products,United Kingdom,USA,United Kingdom,M,43.3,Barclays,0,340.0,43972.200000000004,2020,10,October,13,Domestic,Mismatch,36-45
#3407 727,2020-10-13,Tuesday,13,Visa,PIN,£169,ATM,Entertainment,United Kingdom,China,United Kingdom,M,56.1,Barclays,0,169.0,21856.77,2020,10,October,13,Domestic,Mismatch,56-65
#2603 517,2020-10-13,Tuesday,20,Visa,PIN,£345,ATM,Food,Russia,Russia,Russia,M,39.6,Barclays,0,345.0,44618.850000000006,2020,10,October,13,Domestic,Match,36-45
#2613 795,2020-10-14,Wednesday,9,Visa,PIN,£226,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,50.3,Lloyds,0,226.0,29228.58,2020,10,October,14,Domestic,Match,46-55
#3520 099,2020-10-14,Wednesday,22,MasterCard,CVC,£384,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,60.4,Monzo,0,384.0,49662.72,2020,10,October,14,Domestic,Match,56-65
#3653 700,2020-10-14,Wednesday,23,Visa,CVC,£298,Online,Children,USA,United Kingdom,USA,F,45.9,Barclays,0,298.0,38540.340000000004,2020,10,October,14,Domestic,Mismatch,46-55
#3322 094,2020-10-13,Tuesday,14,Visa,CVC,£229,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,57.6,Barclays,0,229.0,29616.570000000003,2020,10,October,13,Domestic,Match,56-65
#3217 219,2020-10-13,Tuesday,10,Visa,CVC,£34,Online,Children,United Kingdom,Russia,United Kingdom,F,27.5,RBS,0,34.0,4397.22,2020,10,October,13,Domestic,Mismatch,26-35
#2773 658,2020-10-14,Wednesday,9,Visa,PIN,£14,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,41.9,Barclays,0,14.0,1810.6200000000001,2020,10,October,14,Domestic,Match,36-45
#3384 743,2020-10-14,Wednesday,21,MasterCard,CVC,£36,Online,Entertainment,United Kingdom,Russia,United Kingdom,M,33.2,RBS,0,36.0,4655.88,2020,10,October,14,Domestic,Mismatch,26-35
#3632 663,2020-10-13,Tuesday,18,Visa,CVC,£19,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,36.5,Barclays,0,19.0,2457.2700000000004,2020,10,October,13,Domestic,Match,36-45
#3490 266,2020-10-13,Tuesday,19,MasterCard,PIN,£29,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,40.4,Barclays,0,29.0,3750.57,2020,10,October,13,Domestic,Match,36-45
#3219 618,2020-10-13,Tuesday,18,MasterCard,PIN,£216,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,48.0,HSBC,0,216.0,27935.280000000002,2020,10,October,13,Domestic,Match,46-55
#3312 404,2020-10-14,Wednesday,0,MasterCard,Tap,£12,POS,Subscription,India,India,United Kingdom,M,34.8,Halifax,1,12.0,1551.96,2020,10,October,14,International,Match,26-35
#3582 140,2020-10-14,Wednesday,19,MasterCard,Tap,£24,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,49.8,Barclays,0,24.0,3103.92,2020,10,October,14,Domestic,Match,46-55
#3380 749,2020-10-14,Wednesday,8,MasterCard,PIN,£20,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,38.8,Barclays,0,20.0,2586.6000000000004,2020,10,October,14,Domestic,Match,36-45
#2886 851,2020-10-14,Wednesday,13,MasterCard,CVC,£22,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,54.1,HSBC,0,22.0,2845.26,2020,10,October,14,Domestic,Match,46-55
#3478 488,2020-10-14,Wednesday,7,MasterCard,Tap,£10,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,46.5,Monzo,0,10.0,1293.3000000000002,2020,10,October,14,Domestic,Match,46-55
#3554 455,2020-10-13,Tuesday,10,MasterCard,PIN,£337,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,43.2,Barclays,0,337.0,43584.21000000001,2020,10,October,13,Domestic,Match,36-45
#3373 019,2020-10-13,Tuesday,8,Visa,CVC,£22,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,38.8,Barclays,0,22.0,2845.26,2020,10,October,13,Domestic,Match,36-45
#3447 619,2020-10-14,Wednesday,19,MasterCard,PIN,£347,POS,Services,Russia,Russia,United Kingdom,M,53.8,RBS,0,347.0,44877.51,2020,10,October,14,International,Match,46-55
#3511 423,2020-10-14,Wednesday,21,MasterCard,PIN,£394,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,60.4,Monzo,0,394.0,50956.020000000004,2020,10,October,14,Domestic,Match,56-65
#2574 537,2020-10-13,Tuesday,16,Visa,CVC,£25,Online,Subscription,China,China,China,F,39.8,Metro,0,25.0,3233.2500000000005,2020,10,October,13,Domestic,Match,36-45
#3580 486,2020-10-13,Tuesday,15,Visa,CVC,£21,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,38.2,RBS,0,21.0,2715.9300000000003,2020,10,October,13,Domestic,Match,36-45
#3263 322,2020-10-14,Wednesday,11,MasterCard,PIN,£9,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,68.9,Lloyds,0,9.0,1163.97,2020,10,October,14,Domestic,Match,65+
#3201 336,2020-10-14,Wednesday,22,Visa,PIN,£35,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,69.2,Lloyds,0,35.0,4526.55,2020,10,October,14,Domestic,Match,65+
#3463 381,2020-10-13,Tuesday,9,Visa,CVC,£23,Online,Food,Russia,Russia,Russia,F,26.3,Monzo,0,23.0,2974.59,2020,10,October,13,Domestic,Match,26-35
#3127 649,2020-10-13,Tuesday,19,Visa,Tap,£24,POS,Services,Russia,Russia,Russia,M,31.5,Barclays,0,24.0,3103.92,2020,10,October,13,Domestic,Match,26-35
#3611 905,2020-10-14,Wednesday,8,MasterCard,CVC,£299,Online,Electronics,Russia,Russia,Russia,F,33.3,Lloyds,0,299.0,38669.670000000006,2020,10,October,14,Domestic,Match,26-35
#3672 225,2020-10-14,Wednesday,21,Visa,Tap,£16,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,40.2,Barclays,0,16.0,2069.28,2020,10,October,14,Domestic,Match,36-45
#2617 037,2020-10-13,Tuesday,8,MasterCard,Tap,£15,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,40.4,Monzo,0,15.0,1939.9500000000003,2020,10,October,13,Domestic,Match,36-45
#3460 589,2020-10-14,Wednesday,14,Visa,PIN,£12,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,33.4,RBS,0,12.0,1551.96,2020,10,October,14,Domestic,Match,26-35
#3209 057,2020-10-13,Tuesday,15,Visa,PIN,£179,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,55.6,RBS,0,179.0,23150.070000000003,2020,10,October,13,Domestic,Match,56-65
#2898 192,2020-10-14,Wednesday,12,Visa,Tap,£23,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,29.8,Barclays,0,23.0,2974.59,2020,10,October,14,Domestic,Match,26-35
#3650 744,2020-10-14,Wednesday,21,MasterCard,Tap,£27,POS,Fashion,United Kingdom,India,United Kingdom,M,51.7,Lloyds,0,27.0,3491.9100000000003,2020,10,October,14,Domestic,Mismatch,46-55
#3472 341,2020-10-14,Wednesday,10,Visa,Tap,£22,POS,Gaming,Russia,Russia,United Kingdom,F,32.9,Barclays,1,22.0,2845.26,2020,10,October,14,International,Match,26-35
#2989 953,2020-10-13,Tuesday,17,MasterCard,Tap,£18,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,57.8,Metro,0,18.0,2327.94,2020,10,October,13,Domestic,Match,56-65
#3470 050,2020-10-14,Wednesday,23,MasterCard,PIN,£133,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,55.4,RBS,0,133.0,17200.890000000003,2020,10,October,14,Domestic,Match,56-65
#2872 686,2020-10-13,Tuesday,11,MasterCard,PIN,£154,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,52.6,HSBC,0,154.0,19916.820000000003,2020,10,October,13,Domestic,Match,46-55
#3432 654,2020-10-13,Tuesday,21,MasterCard,PIN,£23,ATM,Children,China,China,China,M,42.3,Barclays,0,23.0,2974.59,2020,10,October,13,Domestic,Match,36-45
#2569 828,2020-10-13,Tuesday,19,Visa,PIN,£361,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,65.9,Lloyds,0,361.0,46688.130000000005,2020,10,October,13,Domestic,Match,65+
#2740 864,2020-10-13,Tuesday,18,MasterCard,CVC,£17,Online,Restaurant,India,India,United Kingdom,F,63.1,Monzo,1,17.0,2198.61,2020,10,October,13,International,Match,56-65
#2763 581,2020-10-13,Tuesday,10,MasterCard,PIN,£247,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,29.6,Lloyds,0,247.0,31944.510000000002,2020,10,October,13,Domestic,Match,26-35
#3198 798,2020-10-14,Wednesday,20,MasterCard,PIN,£6,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,42.2,Barclays,0,6.0,775.98,2020,10,October,14,Domestic,Match,36-45
#3110 310,2020-10-13,Tuesday,20,MasterCard,CVC,£345,Online,Food,China,China,China,F,42.1,HSBC,0,345.0,44618.850000000006,2020,10,October,13,Domestic,Match,36-45
#2595 554,2020-10-13,Tuesday,20,Visa,CVC,£25,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,47.0,Halifax,0,25.0,3233.2500000000005,2020,10,October,13,Domestic,Match,46-55
#3083 171,2020-10-14,Wednesday,1,MasterCard,CVC,£29,Online,Restaurant,United Kingdom,USA,United Kingdom,M,41.9,HSBC,1,29.0,3750.57,2020,10,October,14,Domestic,Mismatch,36-45
#3122 670,2020-10-14,Wednesday,8,MasterCard,Tap,£29,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,34.5,Barclays,0,29.0,3750.57,2020,10,October,14,Domestic,Match,26-35
#3544 235,2020-10-13,Tuesday,19,Visa,CVC,£97,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,40.8,Metro,0,97.0,12545.010000000002,2020,10,October,13,Domestic,Match,36-45
#3173 793,2020-10-13,Tuesday,12,Visa,PIN,£16,ATM,Children,United Kingdom,India,United Kingdom,F,45.6,Metro,1,16.0,2069.28,2020,10,October,13,Domestic,Mismatch,46-55
#2868 721,2020-10-14,Wednesday,22,MasterCard,PIN,£151,POS,Services,China,China,United Kingdom,F,40.1,RBS,0,151.0,19528.83,2020,10,October,14,International,Match,36-45
#3634 525,2020-10-13,Tuesday,18,MasterCard,Tap,£8,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,29.0,Monzo,0,8.0,1034.64,2020,10,October,13,Domestic,Match,26-35
#3523 734,2020-10-13,Tuesday,19,MasterCard,PIN,£41,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,37.5,Monzo,0,41.0,5302.530000000001,2020,10,October,13,Domestic,Match,36-45
#2614 950,2020-10-14,Wednesday,8,Visa,PIN,£15,ATM,Gaming,United Kingdom,USA,United Kingdom,F,49.5,Barclays,0,15.0,1939.9500000000003,2020,10,October,14,Domestic,Mismatch,46-55
#3202 747,2020-10-13,Tuesday,19,MasterCard,PIN,£15,ATM,Entertainment,United Kingdom,China,United Kingdom,F,56.6,Barclays,0,15.0,1939.9500000000003,2020,10,October,13,Domestic,Mismatch,56-65
#2955 081,2020-10-14,Wednesday,15,Visa,Tap,£27,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,47.4,RBS,0,27.0,3491.9100000000003,2020,10,October,14,Domestic,Match,46-55
#3412 351,2020-10-13,Tuesday,11,Visa,Tap,£25,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,45.2,Barclays,0,25.0,3233.2500000000005,2020,10,October,13,Domestic,Match,46-55
#2742 488,2020-10-14,Wednesday,14,MasterCard,PIN,£320,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,43.1,Monzo,0,320.0,41385.600000000006,2020,10,October,14,Domestic,Match,36-45
#2931 419,2020-10-14,Wednesday,7,MasterCard,PIN,£6,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,37.5,Barclays,0,6.0,775.98,2020,10,October,14,Domestic,Match,36-45
#3320 517,2020-10-14,Wednesday,19,Visa,Tap,£17,POS,Entertainment,USA,USA,United Kingdom,M,38.4,Barclays,1,17.0,2198.61,2020,10,October,14,International,Match,36-45
#3234 967,2020-10-13,Tuesday,11,MasterCard,PIN,£20,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,49.9,Barclays,0,20.0,2586.6000000000004,2020,10,October,13,Domestic,Match,46-55
#2644 703,2020-10-13,Tuesday,18,MasterCard,PIN,£98,ATM,Entertainment,India,India,India,F,44.3,Barclays,0,98.0,12674.340000000002,2020,10,October,13,Domestic,Match,36-45
#3635 566,2020-10-13,Tuesday,16,Visa,PIN,£138,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,29.9,HSBC,0,138.0,17847.54,2020,10,October,13,Domestic,Match,26-35
#3477 942,2020-10-13,Tuesday,11,MasterCard,CVC,£342,Online,Entertainment,USA,USA,USA,F,57.4,Lloyds,0,342.0,44230.86000000001,2020,10,October,13,Domestic,Match,56-65
#2698 684,2020-10-14,Wednesday,13,Visa,CVC,£24,Online,Electronics,Russia,Russia,Russia,M,45.0,Halifax,0,24.0,3103.92,2020,10,October,14,Domestic,Match,36-45
#2778 586,2020-10-14,Wednesday,20,Visa,CVC,£77,Online,Restaurant,USA,USA,United Kingdom,F,33.5,Barclays,0,77.0,9958.410000000002,2020,10,October,14,International,Match,26-35
#2600 283,2020-10-13,Tuesday,13,MasterCard,PIN,£5,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,45.4,RBS,0,5.0,646.6500000000001,2020,10,October,13,Domestic,Match,46-55
#2876 629,2020-10-14,Wednesday,11,MasterCard,Tap,£13,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,44.5,RBS,0,13.0,1681.2900000000002,2020,10,October,14,Domestic,Match,36-45
#3075 629,2020-10-14,Wednesday,21,MasterCard,PIN,£288,ATM,Services,United Kingdom,Russia,United Kingdom,M,34.0,Barclays,0,288.0,37247.04,2020,10,October,14,Domestic,Mismatch,26-35
#2652 139,2020-10-13,Tuesday,21,Visa,CVC,£362,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,32.0,Barclays,0,362.0,46817.46000000001,2020,10,October,13,Domestic,Match,26-35
#3238 456,2020-10-13,Tuesday,5,Visa,CVC,£9,Online,Children,Russia,Russia,United Kingdom,F,52.1,Barclays,1,9.0,1163.97,2020,10,October,13,International,Match,46-55
#3195 802,2020-10-14,Wednesday,7,Visa,PIN,£394,POS,Products,United Kingdom,Russia,United Kingdom,M,64.7,RBS,0,394.0,50956.020000000004,2020,10,October,14,Domestic,Mismatch,56-65
#2663 706,2020-10-13,Tuesday,21,Visa,PIN,£29,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,47.3,RBS,0,29.0,3750.57,2020,10,October,13,Domestic,Match,46-55
#3615 863,2020-10-13,Tuesday,17,Visa,PIN,£385,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,53.2,RBS,0,385.0,49792.05,2020,10,October,13,Domestic,Match,46-55
#2576 127,2020-10-14,Wednesday,22,Visa,PIN,£11,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,47.5,HSBC,0,11.0,1422.63,2020,10,October,14,Domestic,Match,46-55
#3098 687,2020-10-14,Wednesday,14,Visa,PIN,£199,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,52.5,HSBC,0,199.0,25736.670000000002,2020,10,October,14,Domestic,Match,46-55
#3460 606,2020-10-14,Wednesday,20,Visa,Tap,£22,POS,Products,Russia,Russia,Russia,F,56.7,RBS,0,22.0,2845.26,2020,10,October,14,Domestic,Match,56-65
